id,source_file,source_line,heuristic_type,current_expression,risk_level,resolution_mode,target_change,tests_required,owner_package,status,rule_uuid,severity,buckets,false_positive_risk,evidence_level,verification_rule
H-RULE-310bdb1f-e83b-454d-8444-1a2e305201f7,packages/runtime/src/api/migrations/defaults/rules.json,6464,OTHER,Protect one-time initializations with Mutex or atomic operations (computeIfAbsent/compareAndSet).,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,310bdb1f-e83b-454d-8444-1a2e305201f7,MEDIUM,caching-strategy|concurrency-safety,MEDIUM,RULE_TEXT_ONLY,rule-310bdb1f-schema::Validate uuid/severity/buckets and non-empty rule text for 310bdb1f-e83b-454d-8444-1a2e305201f7
H-RULE-fe62b915-4d39-4315-a190-edad7367ca27,packages/runtime/src/api/migrations/defaults/rules.json,6488,OTHER,Index columns used in filters/joins/sorts; validate plans for slow queries and add composite indexes as needed.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,fe62b915-4d39-4315-a190-edad7367ca27,MEDIUM,database-query-performance,MEDIUM,RULE_TEXT_ONLY,rule-fe62b915-schema::Validate uuid/severity/buckets and non-empty rule text for fe62b915-4d39-4315-a190-edad7367ca27
H-RULE-5f142856-78d9-44af-9de1-1c967c7da6c4,packages/runtime/src/api/migrations/defaults/rules.json,6511,OTHER,Factor common interaction/message handling into reusable functions or classes with parameters for the differing bits.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,5f142856-78d9-44af-9de1-1c967c7da6c4,MEDIUM,duplication-complexity|readability-refactor,HIGH,RULE_TEXT_ONLY,rule-5f142856-schema::Validate uuid/severity/buckets and non-empty rule text for 5f142856-78d9-44af-9de1-1c967c7da6c4
H-RULE-5b7c52d9-5aed-4077-be72-6c81aead6124,packages/runtime/src/api/migrations/defaults/rules.json,6535,OTHER,"Provide a single permission check API (e.g., can(user, action, resource)) and reuse it across layers.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,5b7c52d9-5aed-4077-be72-6c81aead6124,HIGH,duplication-complexity|module-architecture|security-hardening,LOW,RULE_TEXT_ONLY,rule-5b7c52d9-schema::Validate uuid/severity/buckets and non-empty rule text for 5b7c52d9-5aed-4077-be72-6c81aead6124
H-RULE-7d63e071-ffa9-487a-9f92-77d4c794d2a0,packages/runtime/src/api/migrations/defaults/rules.json,6560,OTHER,Create factories/builders for repeated dialog/modal construction with configurable parameters.,LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,7d63e071-ffa9-487a-9f92-77d4c794d2a0,LOW,duplication-complexity|ui-robustness,HIGH,RULE_TEXT_ONLY,rule-7d63e071-schema::Validate uuid/severity/buckets and non-empty rule text for 7d63e071-ffa9-487a-9f92-77d4c794d2a0
H-RULE-b35b6e41-221e-4449-ba3b-5636e7a0546c,packages/runtime/src/api/migrations/defaults/rules.json,6584,RESOURCE_LIMIT,"Encapsulate coroutine parallelization (map async/awaitAll, limited concurrency) into utilities.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,b35b6e41-221e-4449-ba3b-5636e7a0546c,MEDIUM,concurrency-safety|duplication-complexity|performance-efficiency,MEDIUM,RULE_TEXT_ONLY,rule-b35b6e41-schema::Validate uuid/severity/buckets and non-empty rule text for b35b6e41-221e-4449-ba3b-5636e7a0546c
H-RULE-72380d45-ddfd-41dc-8048-8da56b8af707,packages/runtime/src/api/migrations/defaults/rules.json,6609,OTHER,Provide a single updater that applies deltas/patches to messages rather than multiple ad-hoc updaters.,LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,72380d45-ddfd-41dc-8048-8da56b8af707,LOW,duplication-complexity|module-architecture,HIGH,RULE_TEXT_ONLY,rule-72380d45-schema::Validate uuid/severity/buckets and non-empty rule text for 72380d45-ddfd-41dc-8048-8da56b8af707
H-RULE-1f8ba115-ddd8-4da0-a893-f39a05a7d6ab,packages/runtime/src/api/migrations/defaults/rules.json,6633,OTHER,"Move domain-specific processing (validation, normalization, mapping) into cohesive services instead of scattering it across controllers/handlers.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,1f8ba115-ddd8-4da0-a893-f39a05a7d6ab,MEDIUM,module-architecture|readability-refactor,HIGH,RULE_TEXT_ONLY,rule-1f8ba115-schema::Validate uuid/severity/buckets and non-empty rule text for 1f8ba115-ddd8-4da0-a893-f39a05a7d6ab
H-RULE-986a25b2-254f-4bdd-876c-39c4a910537b,packages/runtime/src/api/migrations/defaults/rules.json,6657,OTHER,Break deep map/flatMap chains into named suspend functions or use runCatching/Result for clearer composition.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,986a25b2-254f-4bdd-876c-39c4a910537b,MEDIUM,error-handling|readability-refactor,HIGH,RULE_TEXT_ONLY,rule-986a25b2-schema::Validate uuid/severity/buckets and non-empty rule text for 986a25b2-254f-4bdd-876c-39c4a910537b
H-RULE-f395c818-7e4e-4b05-9997-45c4a0b06e74,packages/runtime/src/api/migrations/defaults/rules.json,6681,OTHER,Centralize validation in dedicated functions/objects and reuse; return typed errors.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,f395c818-7e4e-4b05-9997-45c4a0b06e74,MEDIUM,duplication-complexity|error-handling|readability-refactor,HIGH,RULE_TEXT_ONLY,rule-f395c818-schema::Validate uuid/severity/buckets and non-empty rule text for f395c818-7e4e-4b05-9997-45c4a0b06e74
H-RULE-7397ae22-641f-44e1-817e-9adde049ed90,packages/runtime/src/api/migrations/defaults/rules.json,6706,OTHER,Replace magic strings with constants or enums sealed classes; keep them in a single source of truth.,LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,7397ae22-641f-44e1-817e-9adde049ed90,LOW,duplication-complexity|maintainability|style-conventions,HIGH,RULE_TEXT_ONLY,rule-7397ae22-schema::Validate uuid/severity/buckets and non-empty rule text for 7397ae22-641f-44e1-817e-9adde049ed90
H-RULE-a70ea79a-4c98-4cef-9ba8-ae3c0d9ccc89,packages/runtime/src/api/migrations/defaults/rules.json,6731,OTHER,Emit stable message keys (for i18n/observability) and resolve user-facing text via localization layers.,LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,a70ea79a-4c98-4cef-9ba8-ae3c0d9ccc89,LOW,internationalization-i18n|observability-logging,HIGH,RULE_TEXT_ONLY,rule-a70ea79a-schema::Validate uuid/severity/buckets and non-empty rule text for a70ea79a-4c98-4cef-9ba8-ae3c0d9ccc89
H-RULE-096198bd-7216-4740-9f66-187e3cb2cd52,packages/runtime/src/api/migrations/defaults/rules.json,6755,OTHER,"Use lowerCamelCase for parameters; prefer full, descriptive names over abbreviations.",LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,096198bd-7216-4740-9f66-187e3cb2cd52,LOW,readability-refactor|style-conventions,HIGH,RULE_TEXT_ONLY,rule-096198bd-schema::Validate uuid/severity/buckets and non-empty rule text for 096198bd-7216-4740-9f66-187e3cb2cd52
H-RULE-605eda20-83dd-40aa-b2aa-2cbe2d210207,packages/runtime/src/api/migrations/defaults/rules.json,6779,FALLBACK_DEFAULT,Default to private visibility; expose the minimal surface and prefer val with private set when mutation is needed.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,605eda20-83dd-40aa-b2aa-2cbe2d210207,MEDIUM,module-architecture|security-hardening|style-conventions,HIGH,RULE_TEXT_ONLY,rule-605eda20-schema::Validate uuid/severity/buckets and non-empty rule text for 605eda20-83dd-40aa-b2aa-2cbe2d210207
H-RULE-5657a290-a30c-483d-a1b5-7cd42f09bb2c,packages/runtime/src/api/migrations/defaults/rules.json,6804,OTHER,"Function names must describe side effects and return values (e.g., fetchUser vs. process).",LOW,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,5657a290-a30c-483d-a1b5-7cd42f09bb2c,LOW,readability-refactor|style-conventions,HIGH,RULE_TEXT_ONLY,rule-5657a290-schema::Validate uuid/severity/buckets and non-empty rule text for 5657a290-a30c-483d-a1b5-7cd42f09bb2c
H-RULE-05447fe9-68fa-4154-83fa-8e23303af3ec,packages/runtime/src/api/migrations/defaults/rules.json,6828,OTHER,"Log failures with operation name, key identifiers, and exception; prefer structured logging (fields).",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,05447fe9-68fa-4154-83fa-8e23303af3ec,HIGH,error-handling|observability-logging,MEDIUM,RULE_TEXT_ONLY,rule-05447fe9-schema::Validate uuid/severity/buckets and non-empty rule text for 05447fe9-68fa-4154-83fa-8e23303af3ec
H-RULE-c2b68d02-b76e-470c-a129-aaf7942fc0f1,packages/runtime/src/api/migrations/defaults/rules.json,6852,FALLBACK_DEFAULT,"In when/else or default branches, log a warning with the unexpected value to surface silent failures.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,c2b68d02-b76e-470c-a129-aaf7942fc0f1,MEDIUM,error-handling|observability-logging,MEDIUM,RULE_TEXT_ONLY,rule-c2b68d02-schema::Validate uuid/severity/buckets and non-empty rule text for c2b68d02-b76e-470c-a129-aaf7942fc0f1
H-RULE-09ae97ba-b2b4-4310-86e2-7689feea0d67,packages/runtime/src/api/migrations/defaults/rules.json,6876,OTHER,Prefer key-value or JSON logging over string concatenation; include correlation/request IDs from CoroutineContext when available.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,09ae97ba-b2b4-4310-86e2-7689feea0d67,MEDIUM,observability-logging,MEDIUM,RULE_TEXT_ONLY,rule-09ae97ba-schema::Validate uuid/severity/buckets and non-empty rule text for 09ae97ba-b2b4-4310-86e2-7689feea0d67
H-RULE-3ca6534a-cf21-4f70-a3b9-5c496f39dfa1,packages/runtime/src/api/migrations/defaults/rules.json,6899,OTHER,Generate cache/Redis keys through a single utility with clear namespaces and versioning.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,3ca6534a-cf21-4f70-a3b9-5c496f39dfa1,MEDIUM,caching-strategy|duplication-complexity|maintainability,MEDIUM,RULE_TEXT_ONLY,rule-3ca6534a-schema::Validate uuid/severity/buckets and non-empty rule text for 3ca6534a-cf21-4f70-a3b9-5c496f39dfa1
H-RULE-a081c3d7-3b23-4817-b2a9-3b7b608bd21e,packages/runtime/src/api/migrations/defaults/rules.json,6924,OTHER,"Ensure close/stop/dispose is called for resources (clients, channels, scopes) using use{} or try/finally; cancel coroutines on shutdown.",HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,a081c3d7-3b23-4817-b2a9-3b7b608bd21e,HIGH,maintainability|ui-robustness,MEDIUM,RULE_TEXT_ONLY,rule-a081c3d7-schema::Validate uuid/severity/buckets and non-empty rule text for a081c3d7-3b23-4817-b2a9-3b7b608bd21e
H-RULE-35ae77eb-5744-4631-9564-376c3fed151b,packages/runtime/src/api/migrations/defaults/rules.json,6948,OTHER,Base images must be pinned to an exact version and content digest (@sha256) to guarantee reproducible builds and supply-chain integrity.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,35ae77eb-5744-4631-9564-376c3fed151b,HIGH,container-docker-hygiene|dependency-supply-chain,MEDIUM,RULE_TEXT_ONLY,rule-35ae77eb-schema::Validate uuid/severity/buckets and non-empty rule text for 35ae77eb-5744-4631-9564-376c3fed151b
H-RULE-44efb035-0714-48db-808a-a0a02577a7a8,packages/runtime/src/api/migrations/defaults/rules.json,6972,OTHER,"Use a fully qualified Node.js tag including major.minor.patch, not floating majors/minors.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,44efb035-0714-48db-808a-a0a02577a7a8,MEDIUM,container-docker-hygiene|dependency-supply-chain,MEDIUM,RULE_TEXT_ONLY,rule-44efb035-schema::Validate uuid/severity/buckets and non-empty rule text for 44efb035-0714-48db-808a-a0a02577a7a8
H-RULE-c2d1a2d8-941f-49fc-a187-b4237aaadaaf,packages/runtime/src/api/migrations/defaults/rules.json,6996,OTHER,Parameterize tool/runtime versions via ARGs (and CI build args) instead of hardcoding them across multiple Dockerfiles.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,c2d1a2d8-941f-49fc-a187-b4237aaadaaf,MEDIUM,container-docker-hygiene|duplication-complexity|maintainability,MEDIUM,RULE_TEXT_ONLY,rule-c2d1a2d8-schema::Validate uuid/severity/buckets and non-empty rule text for c2d1a2d8-941f-49fc-a187-b4237aaadaaf
H-RULE-a610b260-e1c4-4cf7-a9c3-309ad8788ce0,packages/runtime/src/api/migrations/defaults/rules.json,7021,OTHER,Deduplicate near-identical Dockerfiles by sharing a common base stage (multi-stage) and varying only service-specific steps via build args/targets.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,a610b260-e1c4-4cf7-a9c3-309ad8788ce0,MEDIUM,container-docker-hygiene|duplication-complexity,MEDIUM,RULE_TEXT_ONLY,rule-a610b260-schema::Validate uuid/severity/buckets and non-empty rule text for a610b260-e1c4-4cf7-a9c3-309ad8788ce0
H-RULE-4d910f11-1ea3-4717-99d7-a6a640a17567,packages/runtime/src/api/migrations/defaults/rules.json,7045,OTHER,Use a builder stage for toolchains/dev deps and a minimal runtime stage that contains only runtime artifacts.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,4d910f11-1ea3-4717-99d7-a6a640a17567,HIGH,container-docker-hygiene|security-hardening,LOW,RULE_TEXT_ONLY,rule-4d910f11-schema::Validate uuid/severity/buckets and non-empty rule text for 4d910f11-1ea3-4717-99d7-a6a640a17567
H-RULE-1d23e640-a20f-4a8b-8c72-9ade824712b2,packages/runtime/src/api/migrations/defaults/rules.json,7069,OTHER,Copy and install dependencies before application sources; ensure .dockerignore excludes node_modules and build outputs.,MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,1d23e640-a20f-4a8b-8c72-9ade824712b2,MEDIUM,container-docker-hygiene|performance-efficiency,MEDIUM,RULE_TEXT_ONLY,rule-1d23e640-schema::Validate uuid/severity/buckets and non-empty rule text for 1d23e640-a20f-4a8b-8c72-9ade824712b2
H-RULE-72c038d7-c779-409b-b3b8-f0348bbf45eb,packages/runtime/src/api/migrations/defaults/rules.json,7093,OTHER,"Ship only runtime artifacts (binaries, compiled assets, minimal configs). Exclude tests, sources, docs, and dev tooling.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,72c038d7-c779-409b-b3b8-f0348bbf45eb,MEDIUM,container-docker-hygiene|security-hardening,LOW,RULE_TEXT_ONLY,rule-72c038d7-schema::Validate uuid/severity/buckets and non-empty rule text for 72c038d7-c779-409b-b3b8-f0348bbf45eb
H-RULE-6adfbcb8-83c6-416d-8564-e899613bc018,packages/runtime/src/api/migrations/defaults/rules.json,7117,OTHER,"If a single-stage image must build native deps, remove compilers/headers after install and clear package caches in the same layer.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,6adfbcb8-83c6-416d-8564-e899613bc018,MEDIUM,container-docker-hygiene|performance-efficiency,MEDIUM,RULE_TEXT_ONLY,rule-6adfbcb8-schema::Validate uuid/severity/buckets and non-empty rule text for 6adfbcb8-83c6-416d-8564-e899613bc018
H-RULE-036d66c5-9f7b-4f63-9e61-1028a87bfe96,packages/runtime/src/api/migrations/defaults/rules.json,7141,OTHER,"Use `npm ci` for reproducible installs in build stages; in runtime, run `npm prune --omit=dev` or install with `--omit=dev`.",MEDIUM,KEEP_CODE_FIRST,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,036d66c5-9f7b-4f63-9e61-1028a87bfe96,MEDIUM,container-docker-hygiene|dependency-supply-chain,MEDIUM,RULE_TEXT_ONLY,rule-036d66c5-schema::Validate uuid/severity/buckets and non-empty rule text for 036d66c5-9f7b-4f63-9e61-1028a87bfe96
H-RULE-a157479e-b901-4842-b739-0702768f8906,packages/runtime/src/api/migrations/defaults/rules.json,7165,OTHER,Validate required runtime env vars at container start via an entrypoint script; exit with a clear message on missing values.,HIGH,HARDEN,Rule retained in code-first mode with schema and behavior verification.,rule-schema-validation|rule-behavior-validation,@codenautic/runtime,TRIAGED,a157479e-b901-4842-b739-0702768f8906,HIGH,config-environment|container-docker-hygiene|error-handling,MEDIUM,RULE_TEXT_ONLY,rule-a157479e-schema::Validate uuid/severity/buckets and non-empty rule text for a157479e-b901-4842-b739-0702768f8906
