id,source_file,source_line,heuristic_type,current_expression,risk_level,resolution_mode,target_change,tests_required,owner_package,status,rule_uuid,severity,buckets,false_positive_risk,evidence_level,verification_rule
H-PLAN-0145,packages/adapters/todo/m16-full-adapters.md,270,RETRY_BACKOFF,"| LLM-010 | Реализовать cerebrasProvider | TODO | Не начато | Реализация: Cerebras inference API. Готово, если: для LLM-010 adapter сохраняет стабильный external -> domain контракт, корректно обрабатывает retry/backoff/error/idempotency ...",HIGH,HARDEN,Harden retry/backoff policy with retryable classification and bounded jitter.,unit-retry-policy|integration-retry-failure-path,@codenautic/adapters,TRIAGED,,,,,,h-plan-145-verification::Ensure heuristic entry H-PLAN-145 stays covered by unit/integration assertions.
H-PLAN-0146,packages/adapters/todo/m16-full-adapters.md,271,RETRY_BACKOFF,"| LLM-011 | Реализовать novitaProvider | TODO | Не начато | Реализация: Novita AI provider. Готово, если: для LLM-011 adapter сохраняет стабильный external -> domain контракт, корректно обрабатывает retry/backoff/error/idempotency сценар...",HIGH,HARDEN,Harden retry/backoff policy with retryable classification and bounded jitter.,unit-retry-policy|integration-retry-failure-path,@codenautic/adapters,TRIAGED,,,,,,h-plan-146-verification::Ensure heuristic entry H-PLAN-146 stays covered by unit/integration assertions.
H-PLAN-0147,packages/adapters/todo/m16-full-adapters.md,283,RETRY_BACKOFF,"| LLM-012 | Реализовать langChainAdapter | TODO | Не начато | Реализация: Adapter for LangChain models. Готово, если: для LLM-012 adapter сохраняет стабильный external -> domain контракт, корректно обрабатывает retry/backoff/error/idempo...",HIGH,HARDEN,Harden retry/backoff policy with retryable classification and bounded jitter.,unit-retry-policy|integration-retry-failure-path,@codenautic/adapters,TRIAGED,,,,,,h-plan-147-verification::Ensure heuristic entry H-PLAN-147 stays covered by unit/integration assertions.
H-PLAN-0148,packages/adapters/todo/m16-full-adapters.md,284,RETRY_BACKOFF,"| LLM-013 | Реализовать langSmithTracer | TODO | Не начато | Реализация: LangSmith tracing/debugging. Готово, если: для LLM-013 adapter сохраняет стабильный external -> domain контракт, корректно обрабатывает retry/backoff/error/idempote...",HIGH,HARDEN,Harden retry/backoff policy with retryable classification and bounded jitter.,unit-retry-policy|integration-retry-failure-path,@codenautic/adapters,TRIAGED,,,,,,h-plan-148-verification::Ensure heuristic entry H-PLAN-148 stays covered by unit/integration assertions.
H-PLAN-0149,packages/adapters/todo/m16-full-adapters.md,285,RETRY_BACKOFF,"| LLM-014 | Реализовать promptTemplateManager | TODO | Не начато | Реализация: LangChain prompt templates. Готово, если: для LLM-014 adapter сохраняет стабильный external -> domain контракт, корректно обрабатывает retry/backoff/error/ide...",HIGH,HARDEN,Harden retry/backoff policy with retryable classification and bounded jitter.,unit-retry-policy|integration-retry-failure-path,@codenautic/adapters,TRIAGED,,,,,,h-plan-149-verification::Ensure heuristic entry H-PLAN-149 stays covered by unit/integration assertions.
H-PLAN-0150,packages/adapters/todo/m16-full-adapters.md,286,RETRY_BACKOFF,"| LLM-015 | Реализовать chainBuilder | TODO | Не начато | Реализация: Build LLM chains for review. Готово, если: для LLM-015 adapter сохраняет стабильный external -> domain контракт, корректно обрабатывает retry/backoff/error/idempotency...",HIGH,HARDEN,Harden retry/backoff policy with retryable classification and bounded jitter.,unit-retry-policy|integration-retry-failure-path,@codenautic/adapters,TRIAGED,,,,,,h-plan-150-verification::Ensure heuristic entry H-PLAN-150 stays covered by unit/integration assertions.
H-PLAN-0151,packages/adapters/todo/m16-full-adapters.md,287,RETRY_BACKOFF,"| LLM-016 | Реализовать callbackHandler | TODO | Не начато | Реализация: LangChain callback integration. Готово, если: для LLM-016 adapter сохраняет стабильный external -> domain контракт, корректно обрабатывает retry/backoff/error/idemp...",HIGH,HARDEN,Harden retry/backoff policy with retryable classification and bounded jitter.,unit-retry-policy|integration-retry-failure-path,@codenautic/adapters,TRIAGED,,,,,,h-plan-151-verification::Ensure heuristic entry H-PLAN-151 stays covered by unit/integration assertions.
H-PLAN-0152,packages/adapters/todo/m16-full-adapters.md,299,RETRY_BACKOFF,"| LLM-017 | Реализовать langSmithTracingService | TODO | Не начато | Реализация: LangSmith tracing integration. Готово, если: для LLM-017 adapter сохраняет стабильный external -> domain контракт, корректно обрабатывает retry/backoff/erro...",HIGH,HARDEN,Harden retry/backoff policy with retryable classification and bounded jitter.,unit-retry-policy|integration-retry-failure-path,@codenautic/adapters,TRIAGED,,,,,,h-plan-152-verification::Ensure heuristic entry H-PLAN-152 stays covered by unit/integration assertions.
H-PLAN-0153,packages/adapters/todo/m16-full-adapters.md,300,RETRY_BACKOFF,"| LLM-018 | Реализовать LLMCallLogger | TODO | Не начато | Реализация: Structured LLM call logging. Готово, если: для LLM-018 adapter сохраняет стабильный external -> domain контракт, корректно обрабатывает retry/backoff/error/idempotenc...",HIGH,HARDEN,Harden retry/backoff policy with retryable classification and bounded jitter.,unit-retry-policy|integration-retry-failure-path,@codenautic/adapters,TRIAGED,,,,,,h-plan-153-verification::Ensure heuristic entry H-PLAN-153 stays covered by unit/integration assertions.
H-PLAN-0154,packages/adapters/todo/m16-full-adapters.md,312,RETRY_BACKOFF,"| LLM-019 | Реализовать predictionExplainPrompt | TODO | Не начато | Реализация: Prompt template: explain statistical prediction in natural language. Input: metrics, trends. Output: narrative. Готово, если: для LLM-019 adapter сохраняет ...",HIGH,HARDEN,Harden retry/backoff policy with retryable classification and bounded jitter.,unit-retry-policy|integration-retry-failure-path,@codenautic/adapters,TRIAGED,,,,,,h-plan-154-verification::Ensure heuristic entry H-PLAN-154 stays covered by unit/integration assertions.
H-PLAN-0155,packages/adapters/todo/m16-full-adapters.md,313,RETRY_BACKOFF,"| LLM-020 | Реализовать onboardingSummaryPrompt | TODO | Не начато | Реализация: Prompt template: generate project overview from scan data. Input: tech stack, architecture, metrics. Output: summary. Готово, если: для LLM-020 adapter сохр...",HIGH,HARDEN,Harden retry/backoff policy with retryable classification and bounded jitter.,unit-retry-policy|integration-retry-failure-path,@codenautic/adapters,TRIAGED,,,,,,h-plan-155-verification::Ensure heuristic entry H-PLAN-155 stays covered by unit/integration assertions.
H-PLAN-0156,packages/adapters/todo/m16-full-adapters.md,314,RETRY_BACKOFF,"| LLM-021 | Реализовать refactoringAdvicePrompt | TODO | Не начато | Реализация: Prompt template: suggest refactoring approach. Input: code metrics, coupling data. Output: strategy + rationale. Готово, если: для LLM-021 adapter сохраняет...",HIGH,HARDEN,Harden retry/backoff policy with retryable classification and bounded jitter.,unit-retry-policy|integration-retry-failure-path,@codenautic/adapters,TRIAGED,,,,,,h-plan-156-verification::Ensure heuristic entry H-PLAN-156 stays covered by unit/integration assertions.
H-PLAN-0157,packages/adapters/todo/m16-full-adapters.md,315,RETRY_BACKOFF,"| LLM-022 | Реализовать executiveReportPrompt | TODO | Не начато | Реализация: Prompt template: generate executive summary. Input: repo state, trends, highlights. Output: narrative report. Готово, если: для LLM-022 adapter сохраняет стаб...",HIGH,HARDEN,Harden retry/backoff policy with retryable classification and bounded jitter.,unit-retry-policy|integration-retry-failure-path,@codenautic/adapters,TRIAGED,,,,,,h-plan-157-verification::Ensure heuristic entry H-PLAN-157 stays covered by unit/integration assertions.
H-PLAN-0158,packages/adapters/todo/m16-full-adapters.md,327,RETRY_BACKOFF,"| CTX-006 | Реализовать datadogProvider | TODO (P2) | Не начато | Реализация: Интеграция через REST API. Alerts, logs for affected code. Готово, если: для CTX-006 adapter сохраняет стабильный external -> domain контракт, корректно обраба...",HIGH,HARDEN,Harden retry/backoff policy with retryable classification and bounded jitter.,unit-retry-policy|integration-retry-failure-path,@codenautic/adapters,TRIAGED,,,,,,h-plan-158-verification::Ensure heuristic entry H-PLAN-158 stays covered by unit/integration assertions.
H-PLAN-0159,packages/adapters/todo/m16-full-adapters.md,328,RETRY_BACKOFF,"| CTX-007 | Реализовать bugsnagProvider | TODO (P2) | Не начато | Реализация: Интеграция через REST API. Error context, breadcrumbs. Готово, если: для CTX-007 adapter сохраняет стабильный external -> domain контракт, корректно обрабатыва...",HIGH,HARDEN,Harden retry/backoff policy with retryable classification and bounded jitter.,unit-retry-policy|integration-retry-failure-path,@codenautic/adapters,TRIAGED,,,,,,h-plan-159-verification::Ensure heuristic entry H-PLAN-159 stays covered by unit/integration assertions.
H-PLAN-0160,packages/adapters/todo/m16-full-adapters.md,329,RETRY_BACKOFF,"| CTX-008 | Реализовать postHogProvider | TODO (P2) | Не начато | Реализация: Интеграция через REST API. Feature flag status, rollout %. Готово, если: для CTX-008 adapter сохраняет стабильный external -> domain контракт, корректно обраба...",HIGH,HARDEN,Harden retry/backoff policy with retryable classification and bounded jitter.,unit-retry-policy|integration-retry-failure-path,@codenautic/adapters,TRIAGED,,,,,,h-plan-160-verification::Ensure heuristic entry H-PLAN-160 stays covered by unit/integration assertions.
H-PLAN-0161,packages/adapters/todo/m16-full-adapters.md,341,RETRY_BACKOFF,"| CTX-009 | Реализовать trelloProvider | TODO (P2) | Не начато | Реализация: Trello API integration. Готово, если: для CTX-009 adapter сохраняет стабильный external -> domain контракт, корректно обрабатывает retry/backoff/error/idempoten...",HIGH,HARDEN,Harden retry/backoff policy with retryable classification and bounded jitter.,unit-retry-policy|integration-retry-failure-path,@codenautic/adapters,TRIAGED,,,,,,h-plan-161-verification::Ensure heuristic entry H-PLAN-161 stays covered by unit/integration assertions.
H-PLAN-0162,packages/adapters/todo/m16-full-adapters.md,342,RETRY_BACKOFF,"| CTX-010 | Реализовать notionProvider | TODO (P3) | Не начато | Реализация: Notion API integration. Готово, если: для CTX-010 adapter сохраняет стабильный external -> domain контракт, корректно обрабатывает retry/backoff/error/idempoten...",HIGH,HARDEN,Harden retry/backoff policy with retryable classification and bounded jitter.,unit-retry-policy|integration-retry-failure-path,@codenautic/adapters,TRIAGED,,,,,,h-plan-162-verification::Ensure heuristic entry H-PLAN-162 stays covered by unit/integration assertions.
